,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1754,26,0,1,496,1,11,2,3,1755,1,1,60,3,2,0,1,1,4741,22722,1,1,13,3,3,1,5,3,3,5,3,3,3
1755,37,0,2,1372,1,1,3,1,1756,4,0,42,3,1,6,4,2,2115,15881,1,0,12,3,2,0,17,3,3,17,12,5,7
1756,44,1,1,920,1,24,3,1,1757,4,1,43,3,1,2,3,0,3161,19920,3,1,22,4,4,1,19,0,1,1,0,0,0
1757,38,0,2,688,1,23,4,1,1758,4,1,82,3,2,0,4,0,5745,18899,9,0,14,3,2,1,10,2,3,2,2,1,2
1758,26,1,2,1449,1,16,4,3,1759,1,1,45,3,1,2,2,0,2373,14180,2,1,13,3,4,1,5,2,3,3,2,0,2
1759,28,0,2,1117,1,8,2,1,1760,4,0,66,3,1,6,4,2,3310,4488,1,0,21,4,4,0,5,3,3,5,3,0,2
1760,49,0,1,636,1,10,4,1,1761,3,0,35,3,5,5,1,2,18665,25594,9,1,11,3,4,0,22,4,3,3,2,1,2
1761,36,0,2,506,1,3,3,5,1762,3,1,30,3,2,6,2,2,4485,26285,4,0,12,3,4,0,10,2,3,8,0,7,7
1762,31,0,1,444,2,5,3,2,1763,4,0,84,3,1,8,2,0,2789,3909,1,0,11,3,3,1,2,5,2,2,2,2,2
1763,26,1,2,950,2,4,4,2,1764,4,1,48,2,2,7,4,2,5828,8450,1,1,12,3,2,0,8,0,3,8,7,7,4
1764,37,0,1,889,1,9,3,3,1765,2,1,53,3,1,6,4,1,2326,11411,1,1,12,3,3,3,4,3,2,4,2,1,2
1765,42,0,1,555,2,26,3,2,1766,3,0,77,3,4,7,2,1,13525,14864,5,0,14,3,4,1,23,2,4,20,4,4,8
1766,18,1,2,230,1,3,3,1,1767,3,1,54,3,1,2,3,2,1420,25233,1,0,13,3,3,0,0,2,3,0,0,0,0
1767,35,0,2,1232,2,16,3,2,1768,3,1,96,3,3,7,2,1,8020,5100,0,0,15,3,3,2,12,3,2,11,9,6,9
1768,36,0,1,566,1,18,4,1,1769,3,1,81,4,1,2,4,1,3688,7122,4,0,18,3,4,2,4,2,3,1,0,0,0
1769,51,0,2,1302,1,2,3,3,1770,4,1,84,1,2,4,2,0,5482,16321,5,0,18,3,4,1,13,3,3,4,1,1,2
1770,41,0,2,334,2,2,4,1,1771,4,1,88,3,4,3,2,2,16015,15896,1,0,19,3,2,0,22,2,3,22,10,0,4
1771,18,0,2,812,2,10,3,3,1772,4,0,69,2,1,8,3,2,1200,9724,1,0,12,3,1,0,0,2,3,0,0,0,0
1772,28,0,2,1476,1,16,2,3,1773,2,1,68,4,2,0,1,2,5661,4824,0,0,19,3,3,0,9,2,3,8,3,0,7
1773,31,0,2,218,2,7,3,5,1774,2,1,100,4,2,7,4,1,6929,12241,4,0,11,3,2,1,10,3,2,8,7,7,7
1774,39,0,2,1132,1,1,3,3,1775,3,1,48,4,3,0,4,0,9613,10942,0,0,17,3,1,3,19,5,2,18,10,3,7
1775,36,0,0,1105,1,24,4,1,1776,2,0,47,3,2,2,2,1,5674,6927,7,0,15,3,3,1,11,3,3,9,8,0,8
1776,32,0,2,906,2,7,3,1,1777,4,1,91,2,2,7,3,1,5484,16985,1,0,14,3,3,1,13,3,2,13,8,4,8
1777,38,0,2,849,1,25,2,1,1778,1,0,81,2,3,5,2,1,12061,26707,3,0,17,3,3,1,19,2,3,10,8,0,1
1778,58,0,0,390,1,1,4,1,1779,4,1,32,1,2,0,3,0,5660,17056,2,1,13,3,4,1,12,2,3,5,3,1,2
1779,31,0,2,691,1,5,4,5,1780,3,1,86,3,1,6,4,1,4821,10077,0,1,12,3,3,1,6,4,3,5,2,0,3
1780,31,0,2,106,0,2,3,0,1781,1,1,62,2,2,1,1,1,6410,17822,3,0,12,3,4,0,9,1,3,2,2,1,0
1781,45,0,1,1249,1,7,3,1,1782,1,1,97,3,3,2,1,0,5210,20308,1,0,18,3,1,1,24,2,3,24,9,9,11
1782,31,0,2,192,1,2,4,1,1783,3,1,32,3,1,6,4,0,2695,7747,0,1,18,3,2,1,3,2,1,2,2,2,2
1783,33,0,1,553,1,5,4,1,1784,4,0,74,3,3,3,2,1,11878,23364,6,0,11,3,2,2,12,2,3,10,6,8,8
1784,39,0,2,117,1,10,1,3,1785,3,1,99,3,4,3,1,1,17068,5355,1,1,14,3,4,0,21,3,3,21,9,11,10
1785,43,0,1,185,1,10,4,1,1786,3,0,33,3,1,2,4,2,2455,10675,0,0,19,3,1,0,9,5,3,8,7,1,7
1786,49,0,2,1091,1,1,2,5,1787,3,0,90,2,4,0,3,2,13964,17810,7,1,12,3,4,0,25,2,3,7,1,0,7
1787,52,1,2,723,1,8,4,3,1788,3,1,85,2,2,6,2,1,4941,17747,2,0,15,3,1,0,11,3,2,8,2,7,7
1788,27,0,2,1220,1,5,3,1,1789,3,0,85,3,1,6,2,2,2478,20938,1,1,12,3,2,0,4,2,2,4,3,1,2
1789,32,0,2,588,2,8,2,5,1790,3,0,65,2,2,7,2,1,5228,24624,1,1,11,3,4,0,13,2,3,13,12,11,9
1790,27,0,2,1377,2,2,3,1,1791,4,1,74,3,2,7,3,2,4478,5242,1,1,11,3,1,0,5,3,3,5,4,0,4
1791,31,0,2,691,2,7,3,2,1792,4,1,73,3,2,7,4,0,7547,7143,4,0,12,3,4,3,13,3,3,7,7,1,7
1792,32,0,2,1018,1,2,4,3,1793,1,0,74,4,2,6,4,2,5055,10557,7,0,16,3,3,0,10,0,2,7,7,0,7
1793,28,1,2,1157,1,2,4,3,1794,1,1,84,1,1,6,4,1,3464,24737,5,1,13,3,4,0,5,4,2,3,2,2,2
1794,30,0,2,1275,1,28,2,3,1795,4,0,64,3,2,6,4,1,5775,11934,1,0,13,3,4,2,11,2,3,10,8,1,9
1795,31,0,1,798,1,7,2,1,1796,3,0,48,2,3,4,3,1,8943,14034,1,0,24,4,1,1,10,2,3,10,9,8,9
1796,39,0,1,672,1,7,2,3,1797,3,1,54,2,5,3,4,1,19272,21141,1,0,15,3,1,1,21,2,3,21,9,13,3
1797,39,1,2,1162,2,3,2,3,1798,4,0,41,3,2,7,3,1,5238,17778,4,1,18,3,1,0,12,3,2,1,0,0,0
1798,33,0,1,508,2,10,3,2,1799,2,1,46,2,2,7,4,2,4682,4317,3,0,14,3,3,0,9,6,2,7,7,0,1
1799,47,0,2,1482,1,5,5,1,1800,4,1,42,3,5,5,3,1,18300,16375,4,0,11,3,2,1,21,2,3,3,2,1,1
1800,43,0,1,559,1,10,4,1,1801,3,0,82,2,2,2,3,0,5257,6227,1,0,11,3,2,1,9,3,4,9,7,0,0
1801,27,0,0,210,2,1,1,2,1802,3,1,73,3,2,7,2,1,6349,22107,0,1,13,3,4,1,6,0,3,5,4,1,4
1802,54,0,1,928,1,20,4,1,1803,4,0,31,3,2,6,3,2,4869,16885,3,0,12,3,4,0,20,4,2,4,3,0,3
1803,43,0,2,1001,1,7,3,1,1804,3,0,43,3,3,0,1,1,9985,9262,8,0,16,3,1,1,10,1,2,1,0,0,0
1804,45,0,2,549,1,8,4,4,1805,4,1,75,3,2,6,4,1,3697,9278,9,0,14,3,1,2,12,3,3,10,9,9,8
1805,40,0,2,1124,2,1,2,3,1806,2,1,57,1,2,7,4,1,7457,13273,2,1,22,4,3,3,6,2,2,4,3,0,2
1806,29,1,2,318,1,8,4,4,1807,2,1,77,1,1,2,1,1,2119,4759,1,1,11,3,4,0,7,4,2,7,7,0,7
1807,29,0,2,738,1,9,5,4,1808,2,1,30,2,1,2,4,2,3983,7621,0,0,17,3,3,0,4,2,3,3,2,2,2
1808,30,0,2,570,2,5,3,2,1809,4,0,30,2,2,7,3,0,6118,5431,1,0,13,3,3,3,10,2,3,10,9,1,2
1809,27,0,2,1130,2,8,4,2,1810,2,0,56,3,2,7,2,1,6214,3415,1,0,18,3,1,1,8,3,3,8,7,0,7
1810,37,0,2,1192,1,5,2,3,1811,4,1,61,3,2,4,4,0,6347,23177,7,0,16,3,3,2,8,2,2,6,2,0,4
1811,38,0,2,343,1,15,2,1,1812,3,1,92,2,3,5,4,0,11510,15682,0,1,14,3,2,1,12,3,3,11,10,2,9
1812,31,0,2,1232,1,7,4,3,1813,3,0,39,3,3,4,4,2,7143,25713,1,1,14,3,3,0,11,2,2,11,9,4,10
1813,29,0,2,144,2,10,1,2,1814,4,0,39,2,2,7,2,0,8268,11866,1,1,14,3,1,2,7,2,3,7,7,1,7
1814,35,0,2,1296,1,5,4,5,1815,3,1,62,3,3,4,2,2,8095,18264,0,0,13,3,4,0,17,5,3,16,6,0,13
1815,23,0,2,1309,1,26,1,1,1816,3,1,83,3,1,6,4,0,2904,16092,1,0,12,3,3,2,4,2,2,4,2,0,2
1816,41,0,2,483,1,6,3,3,1817,4,1,95,2,2,4,2,2,6032,10110,6,1,15,3,4,0,8,3,3,5,4,1,2
1817,47,0,1,1309,2,4,1,3,1818,2,1,99,3,2,8,3,2,2976,25751,3,0,19,3,1,0,5,3,3,0,0,0,0
1818,42,0,2,810,1,23,5,1,1819,1,0,44,3,4,5,4,2,15992,15901,2,0,14,3,2,0,16,2,3,1,0,0,0
1819,29,0,0,746,2,2,3,1,1820,4,1,61,3,2,7,3,1,4649,16928,1,0,14,3,1,1,4,3,2,4,3,0,2
1820,42,0,2,544,0,2,1,5,1821,3,1,52,3,1,1,3,0,2696,24017,0,1,11,3,3,1,4,5,3,3,2,1,0
1821,32,0,2,1062,1,2,3,3,1822,3,0,75,3,1,2,2,1,2370,3956,1,0,13,3,3,1,8,4,3,8,0,0,7
1822,48,0,2,530,2,29,1,3,1823,1,0,91,3,3,3,3,1,12504,23978,3,0,21,4,2,1,15,3,1,0,0,0,0
1823,37,0,2,1319,1,6,3,3,1824,3,1,51,4,2,6,1,0,5974,17001,4,1,13,3,1,2,13,2,3,7,7,6,7
1824,30,0,0,641,2,25,2,5,1825,4,0,85,3,2,7,3,1,4736,6069,7,1,12,3,2,1,4,2,4,2,2,2,2
1825,26,0,2,933,2,1,3,1,1826,3,1,57,3,2,7,3,1,5296,20156,1,0,17,3,2,1,8,3,3,8,7,7,7
1826,42,0,2,1332,1,2,4,4,1827,1,1,98,2,2,0,4,2,6781,17078,3,0,23,4,2,0,14,6,3,1,0,0,0
1827,21,1,1,756,2,1,1,5,1828,1,0,99,2,1,8,2,2,2174,9150,1,1,11,3,3,0,3,3,3,3,2,1,2
1828,36,0,0,845,2,1,5,3,1829,4,0,45,3,2,7,4,2,6653,15276,4,0,15,3,2,0,7,6,3,1,0,0,0
1829,36,0,1,541,2,3,4,3,1830,1,1,48,2,3,7,4,1,9699,7246,4,0,11,3,1,1,16,2,3,13,9,1,12
1830,57,0,2,593,1,1,4,3,1831,4,1,88,3,2,0,3,1,6755,2967,2,0,11,3,3,0,15,2,3,3,2,1,2
1831,40,0,2,1171,1,10,4,1,1832,4,0,46,4,1,2,3,1,2213,22495,3,1,13,3,3,1,10,3,3,7,7,1,7
1832,21,0,0,895,2,9,2,3,1833,1,1,39,3,1,8,4,2,2610,2851,1,0,24,4,3,0,3,3,2,3,2,2,2
1833,33,1,2,350,2,5,3,2,1834,4,0,34,3,1,8,3,2,2851,9150,1,1,13,3,2,0,1,2,3,1,0,0,0
1834,37,0,2,921,1,10,3,3,1835,3,0,98,3,1,2,1,1,3452,17663,6,0,20,4,2,1,17,3,3,5,4,0,3
1835,46,0,0,1144,1,7,4,3,1836,3,0,30,3,2,4,3,1,5258,16044,2,0,14,3,3,0,7,2,4,1,0,0,0
1836,41,1,1,143,2,4,3,2,1837,1,1,56,3,2,7,2,2,9355,9558,1,0,18,3,3,0,8,5,3,8,7,7,7
1837,50,0,2,1046,1,10,3,5,1838,4,1,100,2,3,0,4,2,10496,2755,6,0,15,3,4,0,20,2,3,4,3,1,3
1838,40,1,2,575,2,22,2,2,1839,3,1,68,2,2,7,3,1,6380,6110,2,1,12,3,1,2,8,6,3,6,4,1,0
1839,31,0,2,408,1,9,4,1,1840,3,1,42,2,1,6,2,2,2657,7551,0,1,16,3,4,0,3,5,3,2,2,2,2
1840,21,1,2,156,2,12,3,1,1841,3,0,90,4,1,8,2,2,2716,25422,1,0,15,3,4,0,1,0,3,1,0,0,0
1841,29,0,2,1283,1,23,3,1,1842,4,1,54,3,1,6,4,2,2201,18168,9,0,16,3,4,0,6,4,3,3,2,1,2
1842,35,0,2,755,1,9,4,1,1843,3,1,97,2,2,0,2,2,6540,19394,9,0,19,3,3,0,10,5,3,1,1,0,0
1843,27,0,2,1469,1,1,2,3,1844,4,1,82,3,1,2,2,0,3816,17881,1,0,11,3,2,1,5,2,3,5,2,0,4
1844,28,0,2,304,2,9,4,1,1845,2,1,92,3,2,7,4,2,5253,20750,1,0,16,3,4,0,7,1,3,7,5,0,7
1845,49,0,2,1261,1,7,3,4,1846,2,1,31,2,3,0,3,2,10965,12066,8,0,24,4,3,0,26,2,3,5,2,0,0
1846,51,0,2,1178,2,14,2,1,1847,3,0,87,3,2,7,4,1,4936,14862,4,0,11,3,3,1,18,2,2,7,7,0,7
1847,36,0,2,329,1,2,3,1,1848,4,0,96,3,1,6,3,1,2543,11868,4,0,13,3,2,1,6,3,3,2,2,2,2
1848,34,1,0,1362,2,19,3,2,1849,1,1,67,4,2,7,4,2,5304,4652,8,1,13,3,2,0,9,3,2,5,2,0,4
1849,55,0,2,1311,1,2,3,1,1850,3,0,97,3,4,3,4,2,16659,23258,2,1,13,3,3,0,30,2,3,5,4,1,2
1850,24,0,2,1371,2,10,4,2,1851,4,0,77,3,2,7,3,0,4260,5915,1,1,12,3,4,1,5,2,4,5,2,0,3
1851,30,0,2,202,2,2,1,5,1852,3,1,72,3,1,8,2,1,2476,17434,1,0,18,3,1,1,1,3,3,1,0,0,0
1852,26,1,1,575,1,3,1,5,1853,3,1,73,3,1,6,1,2,3102,6582,0,0,22,4,3,0,7,2,3,6,4,0,4
1853,22,0,2,253,1,11,3,3,1854,1,0,43,3,1,6,2,1,2244,24440,1,0,13,3,4,1,2,1,3,2,1,1,2
1854,36,0,2,164,2,2,2,3,1855,2,1,61,2,3,7,3,1,7596,3809,1,0,13,3,2,2,10,2,3,10,9,9,0
1855,30,1,1,464,1,4,3,5,1856,3,1,40,3,1,6,4,2,2285,3427,9,1,23,4,3,0,3,4,3,1,0,0,0
1856,37,0,2,1107,1,14,3,1,1857,4,0,95,3,1,2,1,0,3034,26914,1,0,12,3,3,1,18,2,2,18,7,12,17
1857,40,0,2,759,2,2,2,2,1858,4,0,46,3,2,7,2,0,5715,22553,7,0,12,3,3,2,8,5,3,5,4,1,3
1858,42,0,2,201,1,1,4,1,1859,2,0,95,3,1,2,1,0,2576,20490,3,0,16,3,2,1,8,5,3,5,2,1,2
1859,37,0,2,1305,1,10,4,1,1860,3,1,49,3,2,4,2,2,4197,21123,2,1,12,3,4,0,18,2,2,1,0,0,1
1860,43,0,2,982,1,12,3,1,1861,1,1,59,2,4,5,2,0,14336,4345,1,0,11,3,3,1,25,3,3,25,10,3,9
1861,40,0,2,555,1,2,3,3,1862,2,0,78,2,2,2,3,1,3448,13436,6,0,22,4,2,1,20,3,3,1,0,0,0
1862,54,0,2,821,1,5,2,3,1863,1,1,86,3,5,5,1,1,19406,8509,4,0,11,3,3,1,24,4,2,4,2,1,2
1863,34,0,0,1381,2,4,4,2,1864,3,0,72,3,2,7,3,1,6538,12740,9,0,15,3,1,1,6,3,3,3,2,1,2
1864,31,0,2,480,1,7,2,3,1865,2,0,31,3,2,4,1,1,4306,4156,1,0,12,3,2,1,13,5,1,13,10,3,12
1865,43,0,1,313,1,21,3,3,1866,4,1,61,3,1,2,4,1,2258,15238,7,0,20,4,1,1,8,1,3,3,2,1,2
1866,43,0,2,1473,1,8,4,4,1867,3,0,74,3,2,0,3,0,4522,2227,4,1,14,3,4,0,8,3,3,5,2,0,2
1867,25,0,2,891,2,4,2,1,1868,2,0,99,2,2,7,4,2,4487,12090,1,1,11,3,2,0,5,3,3,5,4,1,3
1868,37,0,0,1063,1,25,5,3,1869,2,0,72,3,2,6,3,1,4449,23866,3,1,15,3,1,2,15,2,3,13,11,10,7
1869,31,0,2,329,1,1,2,1,1870,4,1,98,2,1,2,1,1,2218,16193,1,0,12,3,3,1,4,3,3,4,2,3,2
1870,39,0,1,1218,1,1,1,1,1871,2,1,52,3,5,3,3,0,19197,8213,1,1,14,3,3,1,21,3,3,21,8,1,6
1871,56,0,1,906,2,6,3,1,1872,3,0,86,4,4,7,1,1,13212,18256,9,0,11,3,4,3,36,0,2,7,7,7,7
1872,30,0,2,1082,2,12,3,5,1873,2,0,83,3,2,7,3,2,6577,19558,0,0,11,3,2,0,6,6,3,5,4,4,4
1873,41,0,2,645,2,1,3,2,1874,2,1,49,4,3,7,1,1,8392,19566,1,0,16,3,3,1,10,2,3,10,7,0,7
1874,28,0,2,1300,1,17,2,3,1875,3,1,79,3,2,2,1,0,4558,13535,1,0,12,3,4,1,10,2,3,10,0,1,8
1875,25,1,2,688,1,3,3,3,1876,1,1,91,3,1,2,1,1,4031,9396,5,0,13,3,3,1,6,5,3,2,2,0,2
1876,52,0,2,319,1,3,3,3,1877,4,1,39,2,3,4,3,1,7969,19609,2,1,14,3,3,0,28,4,3,5,4,0,4
1877,45,0,2,192,1,10,2,1,1878,1,1,69,3,1,6,4,1,2654,9655,3,0,21,4,4,2,8,3,2,2,2,0,2
1878,52,0,2,1490,1,4,2,1,1879,4,0,30,3,4,3,4,1,16555,10310,2,0,13,3,4,0,31,2,1,5,2,1,4
1879,42,0,1,532,1,29,2,1,1880,1,0,92,3,2,6,3,0,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2
1880,30,0,2,317,1,2,3,1,1881,3,0,43,1,2,4,4,2,6091,24793,2,0,20,4,3,0,11,2,3,5,4,0,2
1881,60,0,2,422,1,7,3,1,1882,1,0,41,3,5,3,1,1,19566,3854,5,0,11,3,4,0,33,5,1,29,8,11,10
1882,46,0,2,1485,1,18,3,3,1883,3,0,87,3,2,4,3,0,4810,26314,2,0,14,3,3,1,19,5,2,10,7,0,8
1883,42,0,1,1368,1,28,4,5,1884,4,0,88,2,2,0,4,1,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4
1884,24,1,2,1448,2,1,1,5,1885,1,0,62,3,1,8,2,2,3202,21972,1,1,16,3,2,0,6,4,3,5,3,1,4
1885,34,1,1,296,2,6,2,2,1886,4,0,33,1,1,8,3,0,2351,12253,0,0,16,3,4,1,3,3,2,2,2,1,0
1886,38,0,1,1490,1,2,2,1,1887,4,1,42,3,1,2,4,1,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0
1887,40,0,2,1398,2,2,4,1,1888,3,0,79,3,5,3,3,1,18041,13022,0,0,14,3,4,0,21,2,3,20,15,1,12
1888,26,0,2,1349,1,23,3,1,1889,1,0,90,3,1,6,4,0,2886,3032,1,0,22,4,2,2,3,3,1,3,2,0,2
1889,30,0,0,1400,1,3,3,1,1890,3,1,53,3,1,2,4,1,2097,16734,4,0,15,3,3,1,9,3,1,5,3,1,4
1890,29,0,2,986,1,3,4,3,1891,2,1,93,2,3,5,3,1,11935,21526,1,0,18,3,3,0,10,2,3,10,2,0,7
1891,29,1,2,408,1,25,5,5,1892,3,0,71,2,1,6,2,1,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1
1892,19,1,2,489,0,2,2,5,1893,1,1,52,2,1,1,4,2,2564,18437,1,0,12,3,3,0,1,3,4,1,0,0,0
1893,30,0,0,1398,2,22,4,4,1894,3,0,69,3,3,7,1,1,8412,2890,0,0,11,3,3,0,10,3,3,9,8,7,8
1894,57,0,2,210,2,29,3,2,1895,1,1,56,2,4,3,4,0,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0
1895,50,0,2,1099,1,29,4,1,1896,2,1,88,2,4,3,3,1,17046,9314,0,0,15,3,2,1,28,2,3,27,10,15,7
1896,30,0,0,1116,1,2,3,3,1897,3,0,49,3,1,2,4,2,2564,7181,0,0,14,3,3,0,12,2,2,11,7,6,7
1897,60,0,1,1499,2,28,3,2,1898,3,0,80,2,3,7,1,1,10266,2845,4,0,19,3,4,0,22,5,4,18,13,13,11
1898,47,0,2,983,1,2,2,3,1899,1,0,65,3,2,4,4,0,5070,7389,5,0,13,3,3,3,20,2,3,5,0,0,4
1899,46,0,2,1009,1,2,3,1,1900,1,1,51,3,4,5,3,1,17861,2288,6,0,13,3,3,0,26,2,1,3,2,0,1
1900,35,0,2,144,1,22,3,1,1901,4,1,46,1,1,2,3,2,4230,19225,0,0,15,3,3,0,6,2,3,5,4,4,3
1901,54,0,2,548,1,8,4,1,1902,3,0,42,3,2,2,3,2,3780,23428,7,0,11,3,3,0,19,3,3,1,0,0,0
1902,34,0,2,1303,1,2,4,1,1903,4,1,62,2,1,6,3,0,2768,8416,3,0,12,3,3,1,14,3,3,7,3,5,7
1903,46,0,2,1125,2,10,3,2,1904,3,0,94,2,3,7,4,1,9071,11563,2,1,19,3,3,1,15,3,3,3,2,1,2
1904,31,0,2,1274,1,9,1,1,1905,3,1,33,3,3,4,2,0,10648,14394,1,0,25,4,4,1,13,6,4,13,8,0,8
1905,33,1,2,1277,1,15,1,3,1906,2,1,56,3,3,3,3,1,13610,24619,7,1,12,3,4,0,15,2,4,7,6,7,7
1906,33,1,2,587,1,10,1,3,1907,1,1,38,1,1,2,4,0,3408,6705,7,0,13,3,1,3,8,2,3,4,3,1,3
1907,30,0,2,413,2,7,1,2,1908,4,1,57,3,1,8,2,2,2983,18398,0,0,14,3,1,0,4,3,3,3,2,1,2
1908,35,0,2,1276,1,16,3,1,1909,4,1,72,3,3,0,3,1,7632,14295,4,1,12,3,3,0,10,2,3,8,7,0,0
1909,31,1,1,534,1,20,3,1,1910,1,1,66,3,3,0,3,1,9824,22908,3,0,12,3,1,0,12,2,3,1,0,0,0
1910,34,1,1,988,0,23,3,0,1911,2,0,43,3,3,1,1,0,9950,11533,9,1,15,3,3,3,11,2,3,3,2,0,2
1911,42,0,1,1474,1,5,2,4,1912,2,1,97,3,1,2,3,1,2093,9260,4,0,17,3,4,1,8,4,3,2,2,2,0
1912,36,0,0,635,2,10,4,3,1913,2,1,32,3,3,7,4,2,9980,15318,1,0,14,3,4,0,10,3,2,10,3,9,7
1913,22,1,1,1368,1,4,1,5,1914,3,1,99,2,1,2,3,2,3894,9129,5,0,16,3,3,0,4,3,3,2,2,1,2
1914,48,0,2,163,2,2,5,2,1915,2,0,37,3,2,7,4,1,4051,19658,2,0,14,3,1,1,14,2,3,9,7,6,7
1915,55,0,2,1117,2,18,5,1,1916,1,0,83,3,4,3,2,2,16835,9873,3,0,23,4,4,0,37,2,3,10,9,7,7
1916,41,0,0,267,2,10,2,1,1917,4,1,56,3,2,7,4,2,6230,13430,7,0,14,3,4,0,16,3,3,14,3,1,10
1917,35,0,2,619,2,1,3,2,1918,2,1,85,3,2,7,3,1,4717,18659,9,0,11,3,3,0,15,2,3,11,9,6,9
1918,40,0,2,302,1,6,3,1,1919,2,0,75,3,4,4,3,2,13237,20364,7,0,15,3,3,0,22,3,3,20,6,5,13
1919,39,0,1,443,1,8,1,1,1920,3,0,48,3,1,2,3,1,3755,17872,1,0,11,3,1,1,8,3,3,8,3,0,7
1920,31,0,2,828,2,2,1,1,1921,2,1,77,3,2,7,4,2,6582,8346,4,1,13,3,3,0,10,2,4,6,5,0,5
1921,42,0,2,319,1,24,3,3,1922,4,1,56,3,3,4,1,1,7406,6950,1,1,21,4,4,1,10,5,2,10,9,5,8
1922,45,0,2,561,2,2,3,4,1923,4,1,61,3,2,7,2,1,4805,16177,0,0,19,3,2,1,9,3,4,8,7,3,7
1923,26,1,1,426,0,17,4,1,1924,2,0,58,3,1,1,3,0,2741,22808,0,1,11,3,2,1,8,2,2,7,7,1,0
1924,29,0,2,232,1,19,3,5,1925,4,1,34,3,2,4,4,0,4262,22645,4,0,12,3,2,2,8,2,4,3,2,1,2
1925,33,0,2,922,1,1,5,3,1926,1,0,95,4,4,5,3,0,16184,22578,4,0,19,3,3,1,10,2,3,6,1,0,5
1926,31,0,2,688,2,7,3,1,1927,3,1,44,2,3,3,4,0,11557,25291,9,0,21,4,3,1,10,3,2,5,4,0,1
1927,18,1,1,1306,2,5,3,2,1928,2,1,69,3,1,8,2,2,1878,8059,1,1,14,3,4,0,0,3,3,0,0,0,0
1928,40,0,0,1094,2,28,3,4,1929,3,1,58,1,3,7,1,0,10932,11373,3,0,15,3,3,1,20,2,3,1,0,0,1
1929,41,0,0,509,1,2,4,4,1930,1,0,62,2,2,0,3,2,6811,2112,2,1,17,3,1,0,10,3,3,8,7,0,7
1930,26,0,2,775,2,29,2,3,1931,1,1,45,3,2,7,3,0,4306,4267,5,0,12,3,1,2,8,5,3,0,0,0,0
1931,35,0,2,195,2,1,3,3,1932,1,0,80,3,2,7,3,2,4859,6698,1,0,16,3,4,0,5,3,3,5,4,0,3
1932,34,0,2,258,2,21,4,1,1933,4,1,74,4,2,7,4,2,5337,19921,1,0,12,3,4,0,10,3,3,10,7,5,7
1933,26,1,2,471,1,24,3,5,1934,3,1,66,1,1,2,4,2,2340,23213,1,1,18,3,2,0,1,3,1,1,0,0,0
1934,37,0,2,799,1,1,3,5,1935,2,0,59,3,3,4,4,2,7491,23848,4,0,17,3,4,0,12,3,4,6,5,1,2
1935,46,0,1,1034,1,18,1,3,1936,1,0,86,3,3,0,3,1,10527,8984,5,0,11,3,4,0,28,3,2,2,2,1,2
1936,41,0,2,1276,2,2,5,1,1937,2,0,91,3,4,3,1,1,16595,5626,7,0,16,3,2,1,22,2,3,18,16,11,8
1937,37,0,0,142,2,9,4,3,1938,1,1,69,3,3,7,2,0,8834,24666,1,0,13,3,4,1,9,6,3,9,5,7,7
1938,52,0,2,956,1,6,2,5,1939,4,1,78,3,2,6,1,0,5577,22087,3,1,12,3,2,2,18,3,3,10,9,6,9
1939,32,1,0,1474,2,11,4,4,1940,4,1,60,4,2,7,3,1,4707,23914,8,0,12,3,4,0,6,2,3,4,2,1,2
1940,24,0,1,535,2,24,3,3,1941,4,1,38,3,1,8,4,1,2400,5530,0,0,13,3,3,2,3,3,3,2,2,2,1
1941,38,0,2,1495,1,10,3,3,1942,3,0,76,3,2,0,3,1,9824,22174,3,0,19,3,3,1,18,4,3,1,0,0,0
1942,37,0,2,446,1,1,4,1,1943,2,0,65,3,2,4,2,1,6447,15701,6,0,12,3,2,1,8,2,2,6,5,4,3
1943,49,0,2,1245,1,18,4,1,1944,4,1,58,2,5,5,3,0,19502,2125,1,1,17,3,3,1,31,5,3,31,9,0,9
1944,24,0,2,691,1,23,3,3,1945,2,1,89,4,1,6,4,1,2725,21630,1,1,11,3,2,2,6,3,3,6,5,1,4
1945,26,0,2,703,2,28,2,2,1946,1,1,66,3,2,7,2,1,6272,7428,1,0,20,4,4,2,6,5,4,5,3,1,4
1946,24,0,2,823,1,17,2,4,1947,4,1,94,2,1,2,2,1,2127,9100,1,0,21,4,4,1,1,2,3,1,0,0,0
1947,50,0,1,1246,0,3,3,3,1948,1,1,99,3,5,3,2,1,18200,7999,1,0,11,3,3,1,32,2,3,32,5,10,7
1948,25,0,2,622,2,13,1,3,1949,2,1,40,3,1,8,3,1,2096,26376,1,0,11,3,3,0,7,1,3,7,4,0,6
